ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_-_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_-_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_-_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_-_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa),entidade_beneficiente_de_assistencia_social_(cebas)
2023,719,Universidade do Estado de Mato Grosso Carlos Alberto Reyes Maldonado - UNEMAT,UNEMAT,Universidade,Pública Estadual,105575,23,ENFERMAGEM,Educação Presencial,5107958,Tangará da Serra,MT,64,57,47.8122807,2.510847975,56.65964912,2.872204986,2.782,53,0.929824561,3.492364131,3.405,5.5633942328857575,3.604,5.252737940026076,3.215,4.744915254237288,2.952,0.8918918918918919,4.073,0.3783783783783784,1.892,1.0,5.0,3.217,4,-
2023,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,105606,19,FARMÁCIA,Educação Presencial,3543402,Ribeirão Preto,SP,22,21,58.58095238,3.933122948,57.44761905,3.765346182,3.807,20,0.952380952,5.165171575,3.77,5.902892561983472,4.665,5.891608391608392,4.736,5.825757575757575,4.722,1.0,5.0,0.9545454545454546,4.773,0.9545454545454546,4.697,4.229,5,X
2023,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,105662,17,AGRONOMIA,Educação Presencial,3105103,Bambuí,MG,36,34,50.93529412,3.19600222,53.45,2.859438229,2.944,34,1.0,-0.209745836,2.417,5.47563025210084,3.399,5.0980163627222455,2.959,4.919117647058823,3.12,0.9387755102040817,3.898,0.6326530612244898,3.032,1.0,5.0,3.038,4,-
2023,3987,CENTRO UNIVERSITÁRIO GOYAZES,UniGOYAZES,Centro Universitário,Privada com fins lucrativos,105686,55,BIOMEDICINA,Educação Presencial,5221403,Trindade,GO,5,5,47.56,2.169210722,25.32,0.518343252,0.931,3,0.6,-3.067335138,1.602,5.618181818181819,4.058,5.615384615384615,4.127,5.4,4.206,0.9090909090909091,3.843,0.5,2.5,1.0,5.0,2.401,3,-
2023,385,UNIVERSIDADE SALVADOR,UNIFACS,Universidade,Privada com fins lucrativos,105862,5806,ENGENHARIA ELÉTRICA,Educação Presencial,2927408,Salvador,BA,58,41,52.82439024,2.898907777,35.9902439,2.454447633,2.566,31,0.756097561,0.421679184,2.786,4.638935786435787,2.246,4.833596837944664,2.697,4.182962962962963,2.456,1.0,5.0,0.5,2.5,1.0,5.0,2.978,4,-
2023,5550,FACULDADE ANHANGUERA DE ANÁPOLIS,,Faculdade,Privada com fins lucrativos,105866,19,FARMÁCIA,Educação Presencial,5201108,Anápolis,GO,20,18,47.07222222,2.360792913,34.82222222,1.060757966,1.386,12,0.666666667,0.993168337,2.638,5.087987012987012,1.851,4.709294871794872,1.859,4.053333333333333,1.899,0.8333333333333334,2.963,0.6666666666666666,3.333,0.9761904761904762,4.841,2.565,3,-
2023,1510,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,,Centro Universitário,Privada com fins lucrativos,105868,23,ENFERMAGEM,Educação Presencial,4216602,São José,SC,86,70,42.61428571,1.867255635,51.95142857,2.371223867,2.245,41,0.585714286,-3.074663197,1.764,4.983317571637687,1.749,4.645822822535152,1.764,4.206849315068493,2.074,0.803921568627451,3.319,0.45098039215686275,2.255,0.6078431372549019,2.386,2.104,3,-
2023,3393,FACULDADE DE ENSINO SUPERIOR DOM BOSCO,FACDOMBOSCO,Faculdade,Privada com fins lucrativos,105870,19,FARMÁCIA,Educação Presencial,4106407,Cornélio Procópio,PR,16,14,42.22142857,1.6980744,38.57857143,1.509783363,1.557,7,0.5,-1.886512977,1.858,5.195970695970695,2.224,4.556526806526806,1.488,4.166666666666667,2.08,0.5,0.0,0.375,1.875,1.0,5.0,1.911,2,-
2023,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Universidade,Comunitária/Confessional,105874,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4316907,Santa Maria,RS,2,2,35.7,1.60730187,42.1,2.259926911,2.097,0,0.0,,,5.627705627705628,3.974,5.692307692307692,4.394,5.25,3.977,0.8,3.545,0.4666666666666667,2.333,0.8666666666666667,4.2,2.701,3,-
2023,1336,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,105894,5902,ENGENHARIA MECÂNICA,Educação Presencial,4104808,Cascavel,PR,9,9,59.91111111,3.82364309,43.15555556,3.201570582,3.357,4,0.444444444,2.3084232,3.211,5.636363636363636,4.172,5.589743589743589,4.145,5.537037037037037,4.358,0.9166666666666666,4.0,0.16666666666666666,0.833,1.0,5.0,3.224,4,-
2023,1790,FACULDADE DO SUL DA BAHIA,FASB,Faculdade,Privada sem fins lucrativos,105906,23,ENFERMAGEM,Educação Presencial,2931350,Teixeira de Freitas,BA,16,15,43.81333333,2.015716314,50.43333333,2.209690005,2.161,13,0.866666667,1.649938516,2.945,5.807359307359308,4.384,5.483974358974359,3.767,5.020833333333333,3.402,0.625,1.786,0.125,0.625,1.0,5.0,2.668,3,-
2023,4655,FACULDADE ANHANGÜERA DE SOROCABA,FSO,Faculdade,Privada com fins lucrativos,105912,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3552205,Sorocaba,SP,11,9,52.98888889,2.921062477,30.0,1.573529412,1.91,3,0.333333333,0.689704483,2.918,4.9,2.774,4.7153846153846155,2.463,4.008333333333334,2.212,0.8947368421052632,3.421,0.7368421052631579,3.684,0.8157894736842105,3.421,2.856,3,-
2023,2158,Centro Universitário Santa Maria,Unifsm,Centro Universitário,Privada com fins lucrativos,105916,19,FARMÁCIA,Educação Presencial,2503704,Cajazeiras,PB,66,64,50.971875,2.893565956,43.9328125,2.149817101,2.336,53,0.828125,3.088072672,3.207,5.853776223776224,4.495,5.779881656804734,4.464,5.568461538461539,4.313,0.8333333333333334,2.963,0.5833333333333334,2.917,1.0,5.0,3.293,4,-
2023,1336,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,105920,5,MEDICINA VETERINÁRIA,Educação Presencial,4104808,Cascavel,PR,13,13,52.71538462,3.007836991,51.57692308,2.916245044,2.939,9,0.692307692,1.249727056,2.748,5.9125874125874125,4.775,5.828402366863906,4.638,5.730769230769231,4.586,0.9,3.5,0.1,0.0,1.0,5.0,2.892,3,-
2023,4450,CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA,UNIFAMAZ,Centro Universitário,Privada com fins lucrativos,105922,23,ENFERMAGEM,Educação Presencial,1501402,Belém,PA,51,48,57.09166667,3.659779774,60.525,3.283500035,3.378,47,0.979166667,4.774754887,3.726,5.949907235621522,4.84,5.923076923076923,4.816,5.508163265306122,4.197,1.0,5.0,0.7428571428571429,3.714,1.0,5.0,3.996,5,-
2023,757,Centro Universitário da Amazônia,Unama,Centro Universitário,Privada com fins lucrativos,105968,5,MEDICINA VETERINÁRIA,Educação Presencial,1506807,Santarém,PA,70,57,45.47192982,2.044976505,50.66491228,2.789817479,2.604,50,0.877192982,4.560461674,3.827,5.97962382445141,4.947,5.974801061007958,4.947,5.982758620689655,4.973,0.8636363636363636,2.955,0.36363636363636365,1.465,0.8636363636363636,4.02,3.346,4,-
2023,1131,CENTRO UNIVERSITÁRIO SANTO AGOSTINHO,UNIFSA,Centro Universitário,Privada com fins lucrativos,105972,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,2211001,Teresina,PI,9,6,52.31666667,2.670227549,26.26666667,1.514820144,1.804,6,1.0,-1.279260382,1.676,5.714045214045214,4.317,5.743589743589744,4.456,4.848148148148147,3.429,0.8636363636363636,3.409,0.4090909090909091,2.045,0.8181818181818182,3.831,2.429,3,-
2023,3618,FACULDADE LUSÓFONA DE SÃO PAULO,FL-SP,Faculdade,Privada com fins lucrativos,105986,55,BIOMEDICINA,Educação Presencial,3513009,Cotia,SP,5,3,31.3,0.0,31.5,1.168232117,0.876,2,0.666666667,-3.050733864,1.606,4.021645021645021,0.119,3.41025641025641,0.0,2.2777777777777777,0.074,0.6666666666666666,0.758,0.3333333333333333,1.667,0.0,0.0,1.055,2,-
2023,265,CENTRO UNIVERSITÁRIO DAS FACULDADES INTEGRADAS DE OURINHOS,Unifio,Centro Universitário,Privada sem fins lucrativos,106020,19,FARMÁCIA,Educação Presencial,3534708,Ourinhos,SP,24,22,52.43181818,3.093024322,54.75,3.442878968,3.355,15,0.681818182,6.802773342,4.214,5.979166666666667,4.928,5.990384615384616,4.977,5.965277777777778,4.945,1.0,5.0,0.6,3.0,0.95,4.667,4.063,5,-
2023,3615,FACULDADE PERNAMBUCANA DE SAÚDE,FPS,Faculdade,Comunitária/Confessional,106024,19,FARMÁCIA,Educação Presencial,2611606,Recife,PE,10,10,55.82,3.555919877,55.83,3.571979699,3.568,8,0.8,5.239996817,3.79,5.657575757575758,3.818,5.7615384615384615,4.42,5.083333333333334,3.54,0.7647058823529411,2.124,0.47058823529411764,2.353,0.9411764705882353,4.608,3.494,4,-
2023,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,106048,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,4106902,Curitiba,PR,22,20,60.995,4.350786075,63.955,5.0,4.838,18,0.9,2.611007158,4.58,5.1365707657573685,2.996,5.142879847425302,2.937,4.709090909090909,3.172,0.8461538461538461,3.322,0.8461538461538461,4.231,1.0,5.0,4.28,5,-
2023,1846,CENTRO UNIVERSITÁRIO DE LINS,UNILINS,Centro Universitário,Privada sem fins lucrativos,106110,5814,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Educação Presencial,3527108,Lins,SP,5,4,53.55,2.951783614,31.975,1.583932727,1.926,3,0.75,0.225825902,2.338,4.361471861471862,1.206,4.969259906759907,2.939,4.4,2.522,0.75,1.528,0.375,1.875,0.875,4.042,2.203,3,X
2023,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Comunitária/Confessional,106130,17,AGRONOMIA,Educação Presencial,4307005,Erechim,RS,12,12,41.49166667,1.752950349,55.16666667,3.084186305,2.751,10,0.833333333,1.770985103,3.014,5.246212121212121,2.699,5.3477564102564115,3.524,5.166666666666667,3.551,0.9259259259259259,3.667,0.4444444444444444,2.024,0.5555555555555556,1.508,2.764,3,X
2023,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Comunitária/Confessional,106132,17,AGRONOMIA,Educação Presencial,4317400,Santiago,RS,17,16,36.56875,1.000694488,43.20625,1.518314092,1.389,14,0.875,-3.654334685,1.379,5.424624395212629,3.243,5.484162895927602,3.833,5.257843137254902,3.709,0.9411764705882353,3.941,0.35294117647058826,1.534,0.6470588235294118,2.227,1.981,3,X
2023,496,UNIVERSIDADE DE FRANCA,UNIFRAN,Universidade,Privada com fins lucrativos,106157,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3516200,Franca,SP,26,25,37.288,1.819412289,41.116,2.135276234,2.056,5,0.2,1.037727492,2.835,5.865314948209686,4.629,5.927991452991454,4.858,5.846153846153846,4.79,1.0,5.0,0.625,3.125,1.0,5.0,3.332,4,-
2023,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Universidade,Privada com fins lucrativos,106382,55,BIOMEDICINA,Educação Presencial,3550308,São Paulo,SP,2,1,,,,,,0,0.0,,,4.996753246753247,2.525,5.353146853146853,3.532,5.083333333333334,3.787,1.0,5.0,0.5,2.5,1.0,5.0,,SC,-
2023,1187,CENTRO UNIVERSITÁRIO MÓDULO,MÓDULO,Centro Universitário,Privada com fins lucrativos,106436,23,ENFERMAGEM,Educação Presencial,3510500,Caraguatatuba,SP,58,52,44.53076923,2.104545997,52.52884615,2.432664342,2.351,22,0.423076923,4.008031254,3.534,5.484520529975075,3.352,4.9702184179456905,2.54,4.455454545454546,2.48,0.9,4.143,0.5,2.5,0.9,4.333,3.158,4,-
2023,4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Centro Universitário,Privada com fins lucrativos,106492,6008,ENGENHARIA QUÍMICA,Educação Presencial,3525904,Jundiaí,SP,24,24,52.42916667,2.536794175,24.1375,1.199609783,1.534,19,0.791666667,-1.363615306,1.477,5.732954545454546,4.341,5.748397435897435,4.442,5.548611111111111,4.31,0.9032258064516129,3.226,0.41935483870967744,2.097,0.7096774193548387,3.095,2.268,3,-
2023,150,UNIVERSIDADE DE SOROCABA,UNISO,Universidade,Comunitária/Confessional,106504,6307,ENGENHARIA AMBIENTAL,Educação Presencial,3552205,Sorocaba,SP,14,13,56.36153846,2.600912366,49.57692308,2.183568583,2.288,10,0.769230769,-2.582227551,1.016,5.603123067408781,4.005,5.571428571428572,3.968,5.023809523809524,3.511,1.0,5.0,0.6451612903225806,3.226,0.4838709677419355,1.645,2.382,3,X
2023,150,UNIVERSIDADE DE SOROCABA,UNISO,Universidade,Comunitária/Confessional,106506,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3552205,Sorocaba,SP,26,24,45.3125,1.757751433,32.3875,2.254604317,2.13,15,0.625,1.593266403,3.252,5.319547119547119,3.375,5.431325085171239,3.794,4.828205128205128,3.402,1.0,5.0,0.6170212765957447,3.085,0.5106382978723404,1.854,3.069,4,X
2023,376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Anhanguera SP,Centro Universitário,Privada com fins lucrativos,106540,5710,ENGENHARIA CIVIL,Educação Presencial,3547809,Santo André,SP,28,19,40.89473684,1.427911885,24.48421053,0.907704849,1.038,2,0.105263158,,,5.149464570517202,3.098,4.932844932844933,2.679,4.158333333333333,2.255,0.8571428571428571,3.5,0.7142857142857143,3.571,0.7857142857142857,3.571,2.06,3,-
2023,664,UNIVERSIDADE VILA VELHA,UVV,Universidade,Privada com fins lucrativos,106552,21,ARQUITETURA E URBANISMO,Educação Presencial,3205200,Vila Velha,ES,56,54,60.59814815,3.390646378,64.95185185,3.660520751,3.593,45,0.833333333,3.166119972,4.033,5.565202676111767,3.807,5.706431447340537,4.378,5.407878787878788,4.196,1.0,5.0,0.6666666666666666,3.333,1.0,5.0,3.989,5,-
2023,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Comunitária/Confessional,106648,23,ENFERMAGEM,Educação Presencial,4217204,São Miguel do Oeste,SC,28,24,56.42083333,3.57672021,60.74583333,3.306997943,3.374,20,0.833333333,4.901177091,3.757,5.766233766233766,4.252,5.791208791208791,4.501,5.655952380952381,4.439,1.0,5.0,0.6666666666666666,3.333,1.0,5.0,3.895,4,X
2023,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Centro Universitário,Privada com fins lucrativos,106754,6008,ENGENHARIA QUÍMICA,Educação Presencial,3106200,Belo Horizonte,MG,21,16,51.925,2.462704845,26.46875,1.529104959,1.763,14,0.875,-0.75605038,1.83,4.474189735702893,1.232,4.813701923076923,2.371,4.010416666666667,1.958,1.0,5.0,0.8,4.0,0.9,4.344,2.554,3,-
2023,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Centro Universitário,Privada com fins lucrativos,106760,23,ENFERMAGEM,Educação Presencial,3106200,Belo Horizonte,MG,50,43,46.72325581,2.376009816,47.78372093,1.927756359,2.04,37,0.860465116,-2.205885019,1.981,5.301397515527951,2.766,4.9584600182426275,2.511,4.951449275362319,3.289,1.0,5.0,0.8235294117647058,4.118,0.7058823529411765,3.039,2.737,3,-
2023,319,UNIVERSIDADE BRASIL,UB,Universidade,Privada sem fins lucrativos,106796,17,AGRONOMIA,Educação Presencial,3515509,Fernandópolis,SP,42,39,39.13589744,1.392972448,44.16153846,1.643381612,1.581,24,0.615384615,-4.150367499,1.229,5.701773835920178,4.09,5.640243902439025,4.186,5.196747967479675,3.603,0.9666666666666667,4.4,0.7333333333333333,3.571,0.7333333333333333,2.905,2.436,3,-
2023,319,UNIVERSIDADE BRASIL,UB,Universidade,Privada sem fins lucrativos,106809,17,AGRONOMIA,Educação Presencial,3513702,Descalvado,SP,25,24,41.3125,1.725572438,47.4125,2.069001428,1.983,20,0.833333333,0.355439136,2.587,5.867272727272727,4.595,5.857692307692307,4.678,5.846666666666667,4.733,0.9666666666666667,4.4,0.7333333333333333,3.571,0.7333333333333333,2.905,3.082,4,-
2023,1772,Centro Universitário Fanor Wyden,UniFanor Wyden,Centro Universitário,Privada com fins lucrativos,106820,23,ENFERMAGEM,Educação Presencial,2304400,Fortaleza,CE,29,28,49.28928571,2.693724087,51.49285714,2.322429291,2.415,24,0.857142857,-0.893631399,2.309,5.146072974644404,2.269,4.884303196803197,2.334,4.2613095238095235,2.163,0.9444444444444444,4.524,0.4444444444444444,2.222,0.8333333333333334,3.889,2.596,3,-
2023,4566,ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE,ESTÁCIO FATERN,Faculdade,Privada com fins lucrativos,106826,36,FISIOTERAPIA,Educação Presencial,2408102,Natal,RN,28,26,53.36538462,3.160561432,55.41153846,2.403977433,2.593,24,0.923076923,1.549291609,2.941,5.601287105751391,3.763,5.444368131868131,3.752,5.068452380952381,3.703,0.7916666666666666,3.125,0.25,1.25,0.375,0.625,2.579,3,-
2023,1087,CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO,,Centro Universitário,Privada sem fins lucrativos,106830,17,AGRONOMIA,Educação Presencial,1100205,Porto Velho,RO,23,15,48.58,2.836096919,50.9,2.525589145,2.603,13,0.866666667,1.343504717,2.885,5.991341991341991,4.974,5.911421911421911,4.8,5.888888888888889,4.807,1.0,5.0,0.6875,3.326,1.0,5.0,3.512,4,-
2023,715,FAE CENTRO UNIVERSITÁRIO,,Centro Universitário,Privada sem fins lucrativos,106940,5902,ENGENHARIA MECÂNICA,Educação Presencial,4106902,Curitiba,PR,22,21,55.43333333,3.267351333,36.92857143,2.355225474,2.583,11,0.523809524,-1.330371275,1.795,5.394248608534323,3.62,5.4568487068487075,3.868,5.315079365079365,4.05,0.9583333333333334,4.5,0.6666666666666666,3.333,0.875,4.063,2.853,3,-
2023,3396,Centro Universitário LS,UNILS,Centro Universitário,Privada com fins lucrativos,106992,91,TECNOLOGIA EM GESTÃO HOSPITALAR,Educação Presencial,5300108,Brasília,DF,3,3,50.1,3.05955335,65.46666667,5.0,4.515,2,0.666666667,0.138349868,3.025,5.939393939393939,4.819,5.888888888888889,4.757,5.833333333333333,4.757,1.0,5.0,0.3333333333333333,1.667,1.0,5.0,3.68,4,-
2023,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada sem fins lucrativos,107004,5710,ENGENHARIA CIVIL,Educação Presencial,1302603,Manaus,AM,95,82,42.03902439,1.571306315,26.92317073,1.159731596,1.263,55,0.670731707,-4.689127951,0.95,5.49912921763516,3.88,5.494812535135116,3.901,5.0675724637681165,3.61,0.9333333333333333,4.3,0.6,3.0,0.8666666666666667,4.111,2.242,3,-
2023,1422,CENTRO UNIVERSITÁRIO DO NORTE,UNINORTE,Centro Universitário,Privada sem fins lucrativos,107008,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,1302603,Manaus,AM,35,31,43.42258065,1.511539949,24.91935484,1.351979578,1.392,23,0.741935484,-0.143590148,2.299,5.746336722488039,4.394,5.752403846153846,4.475,5.5703125,4.414,0.7857142857142857,2.5,0.42857142857142855,2.143,0.8571428571428571,4.082,2.562,3,-
2023,4259,FACULDADE DE INHUMAS - FAC-MAIS,FACMAIS,Faculdade,Privada com fins lucrativos,107038,23,ENFERMAGEM,Educação Presencial,5210000,Inhumas,GO,18,17,45.10588235,2.175753915,51.58235294,2.331952147,2.293,11,0.647058824,-0.442633856,2.422,5.825757575757575,4.443,5.658475783475783,4.184,4.51111111111111,2.571,0.7333333333333333,2.714,0.2,1.0,1.0,5.0,2.642,3,-
2023,1643,FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA,FAT,Faculdade,Privada sem fins lucrativos,107044,23,ENFERMAGEM,Educação Presencial,2910800,Feira de Santana,BA,11,10,45.16,2.182454518,48.15,1.96673051,2.021,7,0.7,-1.289988947,2.21,5.922471467926013,4.752,5.67016317016317,4.212,5.583333333333333,4.32,0.6363636363636364,1.883,0.18181818181818182,0.909,1.0,5.0,2.505,3,-
2023,1455,FACULDADE SANTÍSSIMO SACRAMENTO,FSSS,Faculdade,Privada sem fins lucrativos,107050,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,2900702,Alagoinhas,BA,25,20,50.585,2.444632621,25.54,1.426992806,1.681,18,0.9,-1.350764762,1.637,5.885454545454545,4.727,5.919160839160839,4.829,5.6,4.455,0.9545454545454546,4.47,0.5454545454545454,2.727,0.8181818181818182,3.831,2.648,3,-
2023,2023,Centro Universitário FG,UNIFG,Centro Universitário,Privada com fins lucrativos,107068,28,NUTRIÇÃO,Educação Presencial,2911709,Guanambi,BA,1,1,,,,,,1,1.0,,,,,,,,,1.0,5.0,0.6923076923076923,3.462,0.8461538461538461,3.846,,SC,-
2023,3434,FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA,FASI,Faculdade,Privada com fins lucrativos,107073,23,ENFERMAGEM,Educação Presencial,3143302,Montes Claros,MG,46,45,43.34666667,1.957935748,49.99777778,2.163344447,2.112,42,0.933333333,-1.141936783,2.247,5.654150197628458,3.894,5.631967670011148,4.121,5.105072463768115,3.54,1.0,5.0,0.45454545454545453,2.273,1.0,5.0,2.886,3,-
2023,826,CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO OESTE,UNIDESC,Centro Universitário,Privada com fins lucrativos,107102,19,FARMÁCIA,Educação Presencial,5212501,Luziânia,GO,29,29,48.69655172,2.582709843,42.28275862,1.952573433,2.11,18,0.620689655,-0.565910027,2.216,5.237572772055531,2.367,4.653819360715913,1.724,3.648275862068966,1.254,0.9230769230769231,4.06,0.46153846153846156,2.308,1.0,5.0,2.518,3,-
2023,1196,UNIVERSIDADE CESUMAR,UNICESUMAR,Universidade,Privada com fins lucrativos,107118,5710,ENGENHARIA CIVIL,Educação Presencial,4115200,Maringá,PR,37,37,52.9027027,2.932669512,33.31621622,1.820348548,2.098,30,0.810810811,-1.816186003,1.721,5.7063882063882065,4.344,5.8066528066528065,4.58,5.6954954954954955,4.546,1.0,5.0,0.5,2.5,1.0,5.0,2.815,3,-
2023,1196,UNIVERSIDADE CESUMAR,UNICESUMAR,Universidade,Privada com fins lucrativos,107120,36,FISIOTERAPIA,Educação Presencial,4115200,Maringá,PR,35,30,51.2,2.868490071,65.53666667,3.5651794,3.391,25,0.833333333,6.050879572,4.198,5.866666666666666,4.586,5.886013986013987,4.744,5.422777777777778,4.196,1.0,5.0,0.6818181818181818,3.409,0.9545454545454546,4.682,4.071,5,-
2023,926,Centro Universitário Anhanguera Pitágoras Unopar de Campo Grande,,Centro Universitário,Privada com fins lucrativos,107126,23,ENFERMAGEM,Educação Presencial,5002704,Campo Grande,MS,36,34,40.48235294,1.603289317,46.11470588,1.750163781,1.713,16,0.470588235,-5.234896963,1.225,5.316077441077441,2.813,5.196723646723647,3.081,4.3768518518518515,2.352,0.926829268292683,4.373,0.7317073170731707,3.659,0.926829268292683,4.512,2.41,3,-
2023,926,Centro Universitário Anhanguera Pitágoras Unopar de Campo Grande,,Centro Universitário,Privada com fins lucrativos,107128,36,FISIOTERAPIA,Educação Presencial,5002704,Campo Grande,MS,22,20,31.835,0.256500562,50.445,1.834389165,1.44,8,0.4,-1.9254528,1.971,5.537497151970836,3.565,5.482692307692308,3.838,4.755000000000001,3.266,0.9393939393939394,4.455,0.8181818181818182,4.091,0.9393939393939394,4.576,2.81,3,-
2023,1189,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,Universidade,Privada sem fins lucrativos,107138,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4209300,Lages,SC,28,28,40.51785714,2.250826867,49.98214286,3.2584172,3.007,11,0.392857143,0.280307496,2.598,5.677721088435375,4.112,5.616576875505446,4.245,5.3690476190476195,4.14,0.5384615384615384,1.643,0.3076923076923077,1.538,0.6923076923076923,3.154,2.725,3,-
2023,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,Universidade,Privada com fins lucrativos,107224,23,ENFERMAGEM,Educação Presencial,1501402,Belém,PA,87,70,48.94857143,2.651538378,45.41285714,1.675483132,1.919,54,0.771428571,-2.238050729,1.973,5.946291486291487,4.828,5.947599067599068,4.875,5.92,4.869,1.0,5.0,0.4117647058823529,2.059,0.8235294117647058,3.824,2.773,3,-
2023,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,Universidade,Privada com fins lucrativos,107227,28,NUTRIÇÃO,Educação Presencial,1501402,Belém,PA,35,34,52.22352941,3.182247376,47.99117647,2.423808301,2.613,28,0.823529412,-1.327711649,2.016,5.728385899814471,4.249,5.624542124542125,4.071,5.253809523809523,3.897,1.0,5.0,0.3888888888888889,1.944,0.7777777777777778,3.333,2.764,3,-
2023,3641,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,UNIFEB,Centro Universitário,Comunitária/Confessional,107283,17,AGRONOMIA,Educação Presencial,3505500,Barretos,SP,8,8,44.3875,2.195453797,52.775,2.771066413,2.627,8,1.0,2.424949064,3.211,5.909090909090909,4.722,5.903846153846153,4.782,5.052083333333333,3.351,1.0,5.0,0.7777777777777778,3.81,0.8888888888888888,4.127,3.582,4,-
2023,3797,CENTRO UNIVERSITÁRIO GUAIRACÁ,UNIGUAIRACÁ,Centro Universitário,Privada com fins lucrativos,107286,36,FISIOTERAPIA,Educação Presencial,4109401,Guarapuava,PR,50,50,44.416,1.953450731,59.24,2.843045164,2.621,44,0.88,1.751619919,2.998,5.545021645021645,3.588,5.331421911421911,3.498,4.496666666666666,2.906,1.0,5.0,0.7647058823529411,3.824,1.0,5.0,3.414,4,-
2023,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,107294,6208,ENGENHARIA DE PRODUÇÃO,Educação Presencial,3543402,Ribeirão Preto,SP,29,29,49.65172414,2.323049002,44.57586207,3.727730092,3.377,24,0.827586207,3.454795563,4.273,5.828071353933423,4.59,5.891246684350133,4.769,5.873563218390805,4.828,0.9259259259259259,4.136,0.6666666666666666,3.333,1.0,5.0,4.06,5,X
