ano,codigo_da_area,area_de_avaliacao,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,no_de_concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,idd_(continuo),idd_(faixa),entidade_beneficiente_de_assistencia_social_(cebas)
2023,23.0,ENFERMAGEM,685.0,FACULDADE DO BELO JARDIM,FBJ,Faculdade,Especial,85348.0,Educação Presencial,2601706.0,Belo Jardim,PE,6.0,5.0,2.0,0.4,-0.884428141917172,2.31169618221599,3,-
2023,6208.0,ENGENHARIA DE PRODUÇÃO,685.0,FACULDADE DO BELO JARDIM,FBJ,Faculdade,Especial,1395862.0,Educação Presencial,2601706.0,Belo Jardim,PE,1.0,1.0,0.0,0.0,,,SC,-
2023,5902.0,ENGENHARIA MECÂNICA,587.0,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,1270382.0,Educação Presencial,2602902.0,Cabo de Santo Agostinho,PE,24.0,24.0,24.0,1.0,5.85900209019884,4.59295161074677,5,-
2023,19.0,FARMÁCIA,18211.0,FACULDADE UNINASSAU CABO,,Faculdade,Privada com fins lucrativos,1364565.0,Educação Presencial,2602902.0,Cabo de Santo Agostinho,PE,1.0,0.0,0.0,,,,SC,-
2023,5806.0,ENGENHARIA ELÉTRICA,587.0,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,1270381.0,Educação Presencial,2602902.0,Cabo de Santo Agostinho,PE,11.0,9.0,9.0,1.0,0.294609398144902,2.7240130853375,3,-
2023,5710.0,ENGENHARIA CIVIL,587.0,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,1270379.0,Educação Presencial,2602902.0,Cabo de Santo Agostinho,PE,17.0,16.0,16.0,1.0,5.05111962513714,3.56565383957289,4,-
2023,5814.0,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,126.0,INSTITUTO NACIONAL DE TELECOMUNICAÇÕES,INATEL,Faculdade,Privada sem fins lucrativos,1148742.0,Educação Presencial,3159605.0,Santa Rita do Sapucaí,MG,42.0,41.0,37.0,0.9024390243902439,2.46997543487217,3.62139768651165,4,-
2023,6208.0,ENGENHARIA DE PRODUÇÃO,166.0,"FAI - CENTRO DE ENSINO SUPERIOR EM GESTÃO, TECNOLOGIA E EDUCAÇÃO",,Faculdade,Privada sem fins lucrativos,1205555.0,Educação Presencial,3159605.0,Santa Rita do Sapucaí,MG,4.0,4.0,3.0,0.75,0.755269925146899,2.79229597343104,3,X
2023,6208.0,ENGENHARIA DE PRODUÇÃO,126.0,INSTITUTO NACIONAL DE TELECOMUNICAÇÕES,INATEL,Faculdade,Privada sem fins lucrativos,1405469.0,Educação Presencial,3159605.0,Santa Rita do Sapucaí,MG,15.0,15.0,9.0,0.6,0.620515267148868,2.71837207053433,3,-
2023,5806.0,ENGENHARIA ELÉTRICA,126.0,INSTITUTO NACIONAL DE TELECOMUNICAÇÕES,INATEL,Faculdade,Privada sem fins lucrativos,1404359.0,Educação Presencial,3159605.0,Santa Rita do Sapucaí,MG,5.0,5.0,2.0,0.4,1.47275385660519,3.30157245829549,4,-
2023,17.0,AGRONOMIA,2763.0,FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO,CESG,Faculdade,Privada com fins lucrativos,1349547.0,Educação Presencial,3162104.0,São Gotardo,MG,9.0,9.0,7.0,0.7777777777777778,2.08593557804425,3.1091366280468,4,-
2023,5806.0,ENGENHARIA ELÉTRICA,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,4192.0,Educação Presencial,3162500.0,São João del Rei,MG,119.0,101.0,98.0,0.9702970297029703,1.33684208094231,3.23494470363793,4,-
2023,92.0,TECNOLOGIA EM GESTÃO AMBIENTAL,3279.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1514760.0,Educação Presencial,3162500.0,São João del Rei,MG,20.0,2.0,2.0,1.0,1.3691237458105,3.44313268970581,4,-
2023,36.0,FISIOTERAPIA,1599.0,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,1467559.0,Educação Presencial,3162500.0,São João del Rei,MG,72.0,72.0,59.0,0.8194444444444444,-0.202752538909365,2.45216904590798,3,-
2023,28.0,NUTRIÇÃO,1599.0,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,1467568.0,Educação Presencial,3162500.0,São João del Rei,MG,60.0,55.0,42.0,0.7636363636363637,0.0567344242124274,2.6172214460708,3,-
2023,12.0,MEDICINA,1599.0,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,1185025.0,Educação Presencial,3162500.0,São João del Rei,MG,65.0,65.0,65.0,1.0,1.34282312962239,2.74825787098943,3,-
2023,5710.0,ENGENHARIA CIVIL,1599.0,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,1303918.0,Educação Presencial,3162500.0,São João del Rei,MG,5.0,0.0,0.0,,,,SC,-
2023,6.0,ODONTOLOGIA,1599.0,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,1322079.0,Educação Presencial,3162500.0,São João del Rei,MG,37.0,36.0,33.0,0.9166666666666666,-0.846675360859765,2.25458995104078,3,-
2023,23.0,ENFERMAGEM,1599.0,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,119030.0,Educação Presencial,3162500.0,São João del Rei,MG,35.0,33.0,29.0,0.8787878787878788,3.74637627521995,3.46881149978116,4,-
2023,21.0,ARQUITETURA E URBANISMO,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,122322.0,Educação Presencial,3162500.0,São João del Rei,MG,65.0,55.0,54.0,0.9818181818181818,3.46427869852847,4.16278706125567,5,-
2023,5902.0,ENGENHARIA MECÂNICA,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,4198.0,Educação Presencial,3162500.0,São João del Rei,MG,228.0,187.0,187.0,1.0,0.769897666076782,2.61258113444171,3,-
2023,6208.0,ENGENHARIA DE PRODUÇÃO,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,122320.0,Educação Presencial,3162500.0,São João del Rei,MG,101.0,83.0,80.0,0.963855421686747,1.48462703050473,3.19240773679797,4,-
2023,51.0,ZOOTECNIA,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,122326.0,Educação Presencial,3162500.0,São João del Rei,MG,73.0,68.0,68.0,1.0,1.00650488764638,2.87440249137955,3,-
2023,12.0,MEDICINA,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,1216474.0,Educação Presencial,3162500.0,São João del Rei,MG,23.0,23.0,20.0,0.8695652173913043,-3.7914445680289,1.0611916091132,2,-
2023,6405.0,ENGENHARIA FLORESTAL,3189.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1313307.0,Educação Presencial,3162807.0,São João Evangelista,MG,25.0,23.0,21.0,0.9130434782608695,-1.30278258511441,1.97977438346845,3,-
2023,17.0,AGRONOMIA,3189.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1144914.0,Educação Presencial,3162807.0,São João Evangelista,MG,60.0,54.0,53.0,0.9814814814814815,1.90539234177642,3.05471404142158,4,-
2023,28.0,NUTRIÇÃO,828.0,FACULDADE DE SÃO LOURENÇO,FASAMA,Faculdade,Privada com fins lucrativos,5000174.0,Educação Presencial,3163706.0,São Lourenço,MG,8.0,7.0,7.0,1.0,-1.75504548263366,1.83104462717194,2,-
2023,23.0,ENFERMAGEM,828.0,FACULDADE DE SÃO LOURENÇO,FASAMA,Faculdade,Privada com fins lucrativos,5000173.0,Educação Presencial,3163706.0,São Lourenço,MG,24.0,23.0,20.0,0.8695652173913043,-1.89218469651885,2.0598845225849,3,-
2023,55.0,BIOMEDICINA,828.0,FACULDADE DE SÃO LOURENÇO,FASAMA,Faculdade,Privada com fins lucrativos,1137437.0,Educação Presencial,3163706.0,São Lourenço,MG,18.0,17.0,17.0,1.0,-1.62230691518543,1.92346908850035,2,-
2023,6208.0,ENGENHARIA DE PRODUÇÃO,1417.0,FACULDADE CNEC CAMPO LARGO,,Faculdade,Comunitária/Confessional,1284796.0,Educação Presencial,4104204.0,Campo Largo,PR,2.0,2.0,0.0,0.0,,,SC,X
2023,6307.0,ENGENHARIA AMBIENTAL,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,107840.0,Educação Presencial,4104303.0,Campo Mourão,PR,43.0,33.0,28.0,0.8484848484848485,-3.01222833842338,0.771177656816226,1,-
2023,6208.0,ENGENHARIA DE PRODUÇÃO,18492.0,Universidade Estadual do Paraná,UNESPAR,Universidade,Pública Estadual,18960.0,Educação Presencial,4104303.0,Campo Mourão,PR,11.0,10.0,10.0,1.0,-1.06174418498944,1.79551577573547,2,-
2023,36.0,FISIOTERAPIA,12766.0,FACULDADE UNIÃO DE CAMPO MOURÃO,,Faculdade,Privada com fins lucrativos,1260096.0,Educação Presencial,4104303.0,Campo Mourão,PR,13.0,9.0,6.0,0.6666666666666666,-2.24703155273141,1.8813338292879,2,-
2023,21.0,ARQUITETURA E URBANISMO,12766.0,FACULDADE UNIÃO DE CAMPO MOURÃO,,Faculdade,Privada com fins lucrativos,1304880.0,Educação Presencial,4104303.0,Campo Mourão,PR,6.0,4.0,4.0,1.0,2.89044019132308,3.91298111772699,4,-
2023,23.0,ENFERMAGEM,12766.0,FACULDADE UNIÃO DE CAMPO MOURÃO,,Faculdade,Privada com fins lucrativos,1047078.0,Educação Presencial,4104303.0,Campo Mourão,PR,12.0,12.0,7.0,0.5833333333333334,4.72236806720824,3.71268598693251,4,-
2023,36.0,FISIOTERAPIA,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,1457210.0,Educação Presencial,4104303.0,Campo Mourão,PR,34.0,34.0,32.0,0.9411764705882353,5.96187566171125,4.17355191512032,5,-
2023,12.0,MEDICINA,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,1399480.0,Educação Presencial,4104303.0,Campo Mourão,PR,54.0,54.0,52.0,0.9629629629629629,1.94624989173439,2.94653754626582,4,-
2023,28.0,NUTRIÇÃO,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,117633.0,Educação Presencial,4104303.0,Campo Mourão,PR,13.0,13.0,10.0,0.7692307692307693,2.0820319806592,3.49604893733197,4,-
2023,91.0,TECNOLOGIA EM GESTÃO HOSPITALAR,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,1574844.0,Educação a Distância,4104303.0,Campo Mourão,PR,1.0,0.0,0.0,,,,SC,-
2023,19.0,FARMÁCIA,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,81098.0,Educação Presencial,4104303.0,Campo Mourão,PR,11.0,6.0,6.0,1.0,8.12940450959181,4.57376693718806,5,-
2023,23.0,ENFERMAGEM,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,81096.0,Educação Presencial,4104303.0,Campo Mourão,PR,26.0,25.0,20.0,0.8,3.53814144984577,3.41677913469157,4,-
2023,6208.0,ENGENHARIA DE PRODUÇÃO,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,1170425.0,Educação Presencial,4104303.0,Campo Mourão,PR,3.0,3.0,3.0,1.0,0.0745348564188603,2.4188573564166,3,-
2023,5710.0,ENGENHARIA CIVIL,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,1170426.0,Educação Presencial,4104303.0,Campo Mourão,PR,13.0,10.0,8.0,0.8,-1.94612693492187,1.68636074017399,2,-
2023,95.0,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,1259463.0,Educação Presencial,4104303.0,Campo Mourão,PR,17.0,15.0,6.0,0.4,3.08084778191775,3.47340362309503,4,-
2023,5.0,MEDICINA VETERINÁRIA,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,17934.0,Educação Presencial,4104303.0,Campo Mourão,PR,21.0,19.0,13.0,0.6842105263157895,3.87231759879653,3.60293321133936,4,-
2023,55.0,BIOMEDICINA,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,109560.0,Educação Presencial,4104303.0,Campo Mourão,PR,16.0,14.0,11.0,0.7857142857142857,9.49784528303126,4.39549700638107,5,-
2023,21.0,ARQUITETURA E URBANISMO,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,1304600.0,Educação Presencial,4104303.0,Campo Mourão,PR,10.0,9.0,8.0,0.8888888888888888,-0.182816123512239,2.57511744390055,3,-
2023,17.0,AGRONOMIA,1078.0,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,,Centro Universitário,Privada com fins lucrativos,19600.0,Educação Presencial,4104303.0,Campo Mourão,PR,43.0,37.0,30.0,0.8108108108108109,5.08160650363595,4.0121455904363,5,-
2023,5710.0,ENGENHARIA CIVIL,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1103606.0,Educação Presencial,4104303.0,Campo Mourão,PR,79.0,72.0,72.0,1.0,2.25854770768488,2.81563580190653,3,-
2023,6002.0,ENGENHARIA DE ALIMENTOS,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,109552.0,Educação Presencial,4104303.0,Campo Mourão,PR,43.0,40.0,39.0,0.975,-1.82650640289884,1.29120100945764,2,-
2023,6008.0,ENGENHARIA QUÍMICA,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1443205.0,Educação Presencial,4104303.0,Campo Mourão,PR,28.0,19.0,13.0,0.6842105263157895,-0.557893421591374,1.94490321978516,2,-
2023,23.0,ENFERMAGEM,437.0,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,53163.0,Educação Presencial,4104808.0,Cascavel,PR,13.0,13.0,9.0,0.6923076923076923,2.54393771662429,3.168353966003,4,-
2023,23.0,ENFERMAGEM,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,66759.0,Educação Presencial,4104808.0,Cascavel,PR,18.0,18.0,10.0,0.5555555555555556,1.74618199697678,2.96901595046011,4,-
2023,17.0,AGRONOMIA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,66761.0,Educação Presencial,4104808.0,Cascavel,PR,25.0,25.0,20.0,0.8,3.98143531034995,3.6805122193564,4,-
2023,91.0,TECNOLOGIA EM GESTÃO HOSPITALAR,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,1387224.0,Educação a Distância,4104808.0,Cascavel,PR,2.0,2.0,1.0,0.5,,,SC,-
2023,19.0,FARMÁCIA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,67223.0,Educação Presencial,4104808.0,Cascavel,PR,12.0,11.0,6.0,0.5454545454545454,5.10964031437631,3.75482238655446,4,-
2023,5806.0,ENGENHARIA ELÉTRICA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,1124463.0,Educação Presencial,4104808.0,Cascavel,PR,7.0,7.0,3.0,0.42857142857142855,-0.00693595909302991,2.57618711527578,3,-
2023,5814.0,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,34621.0,Educação Presencial,4104808.0,Cascavel,PR,1.0,1.0,1.0,1.0,,,SC,-
2023,36.0,FISIOTERAPIA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,38328.0,Educação Presencial,4104808.0,Cascavel,PR,9.0,9.0,8.0,0.8888888888888888,6.56324491756902,4.34147554350724,5,-
2023,27.0,FONOAUDIOLOGIA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,96370.0,Educação Presencial,4104808.0,Cascavel,PR,7.0,7.0,4.0,0.5714285714285714,1.4820447824373,3.21161411203022,4,-
2023,5710.0,ENGENHARIA CIVIL,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,48771.0,Educação Presencial,4104808.0,Cascavel,PR,7.0,7.0,6.0,0.8571428571428571,2.22358120140747,2.80624463448185,3,-
2023,28.0,NUTRIÇÃO,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,50049.0,Educação Presencial,4104808.0,Cascavel,PR,7.0,7.0,3.0,0.42857142857142855,0.139464834646733,2.65312024959305,3,-
2023,21.0,ARQUITETURA E URBANISMO,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,50235.0,Educação Presencial,4104808.0,Cascavel,PR,6.0,6.0,5.0,0.8333333333333334,1.52265544555768,3.31755094936125,4,-
2023,5902.0,ENGENHARIA MECÂNICA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,105894.0,Educação Presencial,4104808.0,Cascavel,PR,9.0,9.0,4.0,0.4444444444444444,2.30842319990395,3.211281866498,4,-
2023,5.0,MEDICINA VETERINÁRIA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,105920.0,Educação Presencial,4104808.0,Cascavel,PR,13.0,13.0,9.0,0.6923076923076923,1.24972705640025,2.74774893789491,3,-
2023,12.0,MEDICINA,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,108882.0,Educação Presencial,4104808.0,Cascavel,PR,49.0,48.0,46.0,0.9583333333333334,6.82999850361784,4.55128587646343,5,-
2023,92.0,TECNOLOGIA EM GESTÃO AMBIENTAL,1336.0,CENTRO UNIVERSITÁRIO ASSIS GURGACZ,FAG,Centro Universitário,Privada sem fins lucrativos,1375416.0,Educação a Distância,4104808.0,Cascavel,PR,1.0,1.0,0.0,0.0,,,SC,-
2023,5806.0,ENGENHARIA ELÉTRICA,1258.0,FACULDADE ANHANGUERA DE CASCAVEL,,Faculdade,Privada com fins lucrativos,1330437.0,Educação Presencial,4104808.0,Cascavel,PR,1.0,1.0,0.0,0.0,,,SC,-
2023,5902.0,ENGENHARIA MECÂNICA,1258.0,FACULDADE ANHANGUERA DE CASCAVEL,,Faculdade,Privada com fins lucrativos,1283929.0,Educação Presencial,4104808.0,Cascavel,PR,1.0,0.0,0.0,,,,SC,-
2023,5710.0,ENGENHARIA CIVIL,1258.0,FACULDADE ANHANGUERA DE CASCAVEL,,Faculdade,Privada com fins lucrativos,1330436.0,Educação Presencial,4104808.0,Cascavel,PR,1.0,1.0,0.0,0.0,,,SC,-
2023,95.0,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,1256.0,FACULDADE DOM BOSCO,DOM BOSCO,Faculdade,Privada sem fins lucrativos,111034.0,Educação Presencial,4104808.0,Cascavel,PR,5.0,5.0,3.0,0.6,7.20135463053226,4.76169872518288,5,-
2023,55.0,BIOMEDICINA,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1420357.0,Educação Presencial,4104808.0,Cascavel,PR,57.0,53.0,47.0,0.8867924528301887,7.99961559125776,4.0624381093944,5,-
2023,5.0,MEDICINA VETERINÁRIA,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1420360.0,Educação Presencial,4104808.0,Cascavel,PR,52.0,48.0,36.0,0.75,2.82108384428918,3.26014292058081,4,-
2023,28.0,NUTRIÇÃO,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1420361.0,Educação Presencial,4104808.0,Cascavel,PR,27.0,21.0,15.0,0.7142857142857143,2.24391357541049,3.56629342824334,4,-
2023,36.0,FISIOTERAPIA,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1420359.0,Educação Presencial,4104808.0,Cascavel,PR,63.0,57.0,45.0,0.7894736842105263,3.99313245082833,3.62380897413472,4,-
2023,21.0,ARQUITETURA E URBANISMO,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1299472.0,Educação Presencial,4104808.0,Cascavel,PR,21.0,20.0,18.0,0.9,3.06485901885976,3.98890990123467,5,-
2023,5710.0,ENGENHARIA CIVIL,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1299473.0,Educação Presencial,4104808.0,Cascavel,PR,28.0,23.0,20.0,0.8695652173913043,0.970758073280694,2.46976630129073,3,-
2023,6208.0,ENGENHARIA DE PRODUÇÃO,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1299474.0,Educação Presencial,4104808.0,Cascavel,PR,14.0,12.0,9.0,0.75,0.349421267211089,2.56965493655908,3,-
2023,17.0,AGRONOMIA,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1322510.0,Educação Presencial,4104808.0,Cascavel,PR,24.0,24.0,19.0,0.7916666666666666,3.01416831428922,3.3889412196833,4,-
2023,5902.0,ENGENHARIA MECÂNICA,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1322511.0,Educação Presencial,4104808.0,Cascavel,PR,22.0,20.0,20.0,1.0,2.34936035194983,3.22721212073122,4,-
2023,6.0,ODONTOLOGIA,918.0,CENTRO UNIVERSITÁRIO UNIVEL,,Centro Universitário,Privada com fins lucrativos,1404784.0,Educação Presencial,4104808.0,Cascavel,PR,37.0,37.0,30.0,0.8108108108108109,8.70269475353659,4.79677058160484,5,-
2023,23.0,ENFERMAGEM,609.0,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Universidade,Pública Estadual,14703.0,Educação Presencial,4104808.0,Cascavel,PR,75.0,43.0,41.0,0.9534883720930233,1.6655103501168,2.94885824353355,4,-
2023,5710.0,ENGENHARIA CIVIL,609.0,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Universidade,Pública Estadual,14724.0,Educação Presencial,4104808.0,Cascavel,PR,30.0,30.0,30.0,1.0,5.1409657792511,3.58978436805787,4,-
2023,12.0,MEDICINA,609.0,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Universidade,Pública Estadual,14725.0,Educação Presencial,4104808.0,Cascavel,PR,43.0,43.0,43.0,1.0,-0.345944825441537,2.19334651675105,3,-
2023,19.0,FARMÁCIA,609.0,UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ,UNIOESTE,Universidade,Pública Estadual,70298.0,Educação Presencial,4104808.0,Cascavel,PR,34.0,32.0,32.0,1.0,1.81503783460261,2.86134310377156,3,-
2023,21.0,ARQUITETURA E URBANISMO,437.0,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,61696.0,Educação Presencial,4104808.0,Cascavel,PR,15.0,14.0,11.0,0.7857142857142857,-1.03442870153666,2.20438965044814,3,-
2023,55.0,BIOMEDICINA,437.0,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,83114.0,Educação Presencial,4104808.0,Cascavel,PR,20.0,20.0,13.0,0.65,5.5988330755452,3.5287402518639,4,-
2023,95.0,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,437.0,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,119711.0,Educação Presencial,4104808.0,Cascavel,PR,28.0,28.0,17.0,0.6071428571428571,2.49501572185327,3.29024057996579,4,-
2023,6.0,ODONTOLOGIA,437.0,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,42668.0,Educação Presencial,4104808.0,Cascavel,PR,40.0,40.0,32.0,0.8,5.94654871594151,4.06304458838806,5,-
2023,21.0,ARQUITETURA E URBANISMO,437.0,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,1270252.0,Educação Presencial,4105508.0,Cianorte,PR,1.0,0.0,0.0,,,,SC,-
2023,5710.0,ENGENHARIA CIVIL,19563.0,Faculdade UMFG,UMFG,Faculdade,Privada com fins lucrativos,1309172.0,Educação Presencial,4105508.0,Cianorte,PR,17.0,17.0,13.0,0.7647058823529411,3.72888140173298,3.21053227172807,4,-
2023,95.0,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,437.0,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada com fins lucrativos,1111995.0,Educação Presencial,4105508.0,Cianorte,PR,15.0,15.0,8.0,0.5333333333333333,5.10596756127099,4.1065664811447,5,-
2023,5806.0,ENGENHARIA ELÉTRICA,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,101951.0,Educação Presencial,4106407.0,Cornélio Procópio,PR,112.0,98.0,96.0,0.9795918367346939,1.40770118193176,3.2696818172762,4,-
