ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa)
2018,1068,FACULDADE ALDETE MARIA ALVES,FAMA,Faculdade,Privada sem fins lucrativos,17912,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3134400,ITURAMA,MG,18,17,42.05294118,2.586710537,41.03529412,3.114154644,2.982293617,15,0.882352941,2.170996029,3.382471533,5.993464,4.987290204,6,5.0,6,5.0,1.0,5.0,0.2857143,1.4285715,1.0,5.0,3.49365625,4
2018,1070,FACULDADE CNEC UNAÍ,0,Faculdade,Privada sem fins lucrativos,17916,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3170404,UNAI,MG,37,29,31.51724138,1.077503881,28.5,0.9889635,1.011098595,26,0.896551724,-0.934919623,2.079171524,5.397021,3.827457127,5.437865,3.975196225,4.999603,3.71958952,0.7619048,3.554421979,0.3333333,1.6666665,1.0,5.0,2.40032021,3
2018,1019,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU,FACTU,Faculdade,Privada sem fins lucrativos,17918,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3170404,UNAI,MG,17,17,39.67058824,2.245445791,35.62941176,2.19765973,2.209606245,12,0.705882353,0.833753469,2.821339668,5.768166,4.549179483,5.660756,4.381539075,5.50098,4.361303125,0.6,2.571428537,0.1,0.5,0.55,2.468750032,2.551701519,3
2018,1077,Centro Universitário Estácio do Recife,0,Centro Universitário,Privada com fins lucrativos,17928,81,RELAÇÕES INTERNACIONAIS,Educação Presencial,2611606,RECIFE,PE,17,12,65.29166667,3.085130279,41.14166667,2.655750634,2.763095545,6,0.5,3.654788964,3.931552532,5.695984,4.421626309,5.443792,4.090209323,5.221978,3.929837568,1.0,5.0,0.5555556,2.777778,0.7777778,3.650793766,3.628517106,4
2018,1021,FACULDADE DE CIÊNCIAS DE TIMBAÚBA,FACET,Faculdade,Privada sem fins lucrativos,17931,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,2615300,TIMBAUBA,PE,28,28,42.17142857,2.603683492,31.86785714,1.559938549,1.820874785,22,0.785714286,-0.593828996,2.222299499,5.051978,3.156492283,5.155856,3.461077929,4.07602,2.53749346,0.2941177,0.714285974,0.0,0.0,1.0,5.0,2.043779384,3
2018,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,Universidade,Privada sem fins lucrativos,17936,2,DIREITO,Educação Presencial,4204608,CRICIUMA,SC,232,212,50.31320755,2.456741745,39.62311321,2.476237945,2.471363895,134,0.632075472,0.175175376,2.680608088,4.912334,2.747959911,5.097636,3.395846385,4.823468,3.397767258,0.5820895,2.172958249,0.238806,1.248304142,0.6268657,2.91044782,2.46182018,3
2018,994,Faculdade de Duque de Caxias,FDC,Faculdade,Privada sem fins lucrativos,17938,38,SERVIÇO SOCIAL,Educação Presencial,3301702,DUQUE DE CAXIAS,RJ,21,20,39.045,1.958430913,41.055,1.920268754,1.929809294,5,0.25,0.625686108,2.774669323,6,5.0,6,5.0,6,5.0,0.8888889,4.074074167,0.3333333,1.6666665,0.8888889,4.305555625,2.985568331,4
2018,81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Universidade,Privada sem fins lucrativos,17943,26,DESIGN,Educação Presencial,4209102,JOINVILLE,SC,147,126,48.64285714,2.572820344,49.03095238,2.699518867,2.667844236,101,0.801587302,0.077818496,2.519516603,4.741296,2.844826012,4.843109,3.005897731,4.223585,2.505432188,0.9473684,4.561403333,0.1842105,0.9210525,0.8684211,4.177631875,2.635277816,3
2018,81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Universidade,Privada sem fins lucrativos,17944,2,DIREITO,Educação Presencial,4209102,JOINVILLE,SC,124,113,47.93097345,2.157428502,38.95840708,2.380224431,2.324525449,76,0.672566372,-1.086302822,1.822285701,5.067485,3.069203999,5.025441,3.267503643,4.764515,3.317483486,0.8333333,3.872548741,0.2857143,1.493506629,0.952381,4.733333587,2.448674823,3
2018,81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Universidade,Privada sem fins lucrativos,17947,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4215802,SAO BENTO DO SUL,SC,30,29,40.72068966,2.395869596,36.36206897,2.321871941,2.340371355,23,0.793103448,0.196877678,2.554094735,5.716024,4.447785022,5.828457,4.687267446,5.729064,4.653228375,0.6666667,2.97619065,0.1111111,0.5555555,0.7777778,3.750000141,2.634083021,3
2018,1085,FACULDADE METODISTA DE SANTA MARIA,FAMES,Faculdade,Privada sem fins lucrativos,17952,1,ADMINISTRAÇÃO,Educação Presencial,4316907,SANTA MARIA,RS,20,18,43.4,2.5691893,34.65555556,2.159277144,2.261755183,14,0.777777778,-0.190116844,2.472580133,4.95241,2.825046174,4.90866,2.945251904,4.540344,3.035078613,0.8235294,3.877005293,0.1176471,0.5882355,0.4117647,1.848739352,2.27043828,3
2018,3758,Faculdade SOCIESC,0,Faculdade,Privada sem fins lucrativos,17964,1,ADMINISTRAÇÃO,Educação Presencial,4205407,FLORIANOPOLIS,SC,13,10,56.42,4.190767643,50.32,4.428489903,4.369059338,7,0.7,4.071541001,4.24373024,5.093137,3.117216514,5.164216,3.426406452,4.642857,3.173076871,1.0,5.0,0.8571429,4.2857145,0.8571429,4.23469408,4.179015166,5
2018,1090,FACULDADE SÃO LUÍS DE FRANÇA,FSLF,Faculdade,Privada com fins lucrativos,17965,1,ADMINISTRAÇÃO,Educação Presencial,2800308,ARACAJU,SE,34,32,38.49375,1.958139473,34.15625,2.086945786,2.054744208,26,0.8125,0.233096267,2.648468009,5.652249,4.278016812,5.652553,4.345835338,5.442997,4.250188327,1.0,5.0,0.25,1.25,0.75,3.660714238,2.819363949,3
2018,1092,FACULDADES INTEGRADAS DE BAURU,FIB,Faculdade,Privada com fins lucrativos,17967,1,ADMINISTRAÇÃO,Educação Presencial,3506003,BAURU,SP,27,17,39.95294118,2.139874712,35.95882353,2.348073646,2.296023912,14,0.823529412,-0.14209145,2.492539544,5.732026,4.443645819,5.655025,4.350489559,5.09709,3.784544324,0.7,3.090909126,0.3,1.5,1.0,5.0,2.80882333,3
2018,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,17988,2,DIREITO,Educação Presencial,4217204,SAO MIGUEL D´OESTE,SC,141,130,54.56769231,2.991291909,44.62076923,3.198124648,3.146416463,99,0.761538462,0.727226937,3.056229493,5.282676,3.514762432,5.469678,4.057234161,5.174265,3.875491994,0.775,3.477941105,0.3,1.568181882,0.725,3.459999926,3.017892665,4
2018,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,17992,1,ADMINISTRAÇÃO,Educação Presencial,4210506,MARAVILHA,SC,20,19,53.72631579,3.855282238,41.58947368,3.163751675,3.336634316,16,0.842105263,1.903600422,3.342731538,5.458824,3.876437526,5.458456,3.980394283,5.485714,4.307691976,0.7407407,3.350168121,0.2962963,1.4814815,0.5555556,2.619047772,3.104641147,4
2018,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,17994,1,ADMINISTRAÇÃO,Educação Presencial,4219507,XANXERE,SC,34,31,47.54193548,3.085047432,39.80967742,2.905923419,2.950704422,25,0.806451613,1.162957568,3.03491948,5.490268,3.941719982,5.603645,4.25375256,5.552101,4.397059085,0.8571429,4.09090938,0.1904762,0.952381,0.7619048,3.724489954,2.999617906,4
2018,1100,Centro Universitário Carlos Drummond de Andrade,UniDrummond,Centro Universitário,Privada sem fins lucrativos,17998,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3550308,SAO PAULO,SP,44,35,38.94571429,2.141609823,35.43142857,2.164094333,2.158473205,14,0.4,0.60380775,2.724850166,5.303356,3.645317735,5.156955,3.463081468,4.686325,3.318624269,1.0,5.0,0.4,2.0,0.9,4.437500007,2.92272321,3
2018,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Privada sem fins lucrativos,17999,18,PSICOLOGIA,Educação Presencial,4204202,CHAPECO,SC,37,33,49.86666667,2.508820818,47.92424242,2.446794034,2.46230073,28,0.848484848,0.529403959,3.006220013,5.320483,3.367137586,5.172794,3.353516804,5.092857,3.623504948,0.85,3.575000029,0.4,2.0,1.0,5.0,2.998560936,4
2018,1107,Centro Universitário Estácio do Ceará,Estácio FIC,Centro Universitário,Privada com fins lucrativos,18006,1,ADMINISTRAÇÃO,Educação Presencial,0,FORTALEZA,CE,187,153,42.19411765,2.419002456,36.88431373,2.482143779,2.466358448,119,0.777777778,-0.235647217,2.453657655,5.049632,3.026893615,4.869246,2.871044195,4.454912,2.920074006,1.0,5.0,0.2173913,1.0869565,0.7826087,3.835403708,2.621321703,3
2018,1107,Centro Universitário Estácio do Ceará,Estácio FIC,Centro Universitário,Privada com fins lucrativos,18007,29,TURISMO,Educação Presencial,0,FORTALEZA,CE,110,86,46.52093023,2.156339724,46.10697674,1.8377999,1.917434856,73,0.848837209,-0.640932118,1.847554167,5.060925,2.605358367,5.007563,3.158643533,4.320382,2.508258737,1.0,5.0,0.2307692,1.153846,0.6923077,2.988165777,2.218360786,3
2018,1838,FACULDADES INTEGRADAS RIO BRANCO,FRB,Faculdade,Privada com fins lucrativos,18011,81,RELAÇÕES INTERNACIONAIS,Educação Presencial,3550308,SAO PAULO,SP,53,44,64.72045455,3.008147513,42.73636364,2.877697572,2.910310057,42,0.954545455,0.395866106,2.345498642,4.956312,3.014441079,4.592987,2.608864616,3.819352,2.000537817,1.0,5.0,0.6153846,3.076923,1.0,5.0,3.021064743,4
2018,1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,UNIEURO,Centro Universitário,Privada sem fins lucrativos,18014,1,ADMINISTRAÇÃO,Educação Presencial,5300108,BRASILIA,DF,70,63,45.10793651,2.781904573,39.85714286,2.912799448,2.880075729,62,0.984126984,0.206832453,2.637552736,5.335301,3.619985268,5.326322,3.73161564,4.642431,3.17250341,0.9655172,4.780564004,0.6896552,3.448276,1.0,5.0,3.287334566,4
2018,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,UNIFIL,Centro Universitário,Privada sem fins lucrativos,18027,1,ADMINISTRAÇÃO,Educação Presencial,4113700,LONDRINA,PR,58,52,44.43269231,2.697806157,39.5,2.861062335,2.820248291,41,0.788461538,0.319525665,2.68438817,5.55615,4.078500887,5.668583,4.376016228,5.525108,4.360722357,0.5,1.818181876,0.0625,0.3125,0.5625,2.656249916,2.519749339,3
2018,461,FACULDADE ARMANDO ALVARES PENTEADO,FA-FAAP,Faculdade,Privada sem fins lucrativos,18035,81,RELAÇÕES INTERNACIONAIS,Educação Presencial,3550308,SAO PAULO,SP,40,39,61.39230769,2.559610201,44.73076923,3.155275208,3.006358956,26,0.666666667,-0.149643807,2.080009657,4.908183,2.922878308,5.080599,3.457850524,4.633211,3.119993728,0.9032258,3.133640722,0.4516129,2.2580645,0.3225806,0.887096441,2.439648376,3
2018,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,Universidade,Privada sem fins lucrativos,18046,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4307906,FARROUPILHA,RS,18,18,40.43333333,2.354706685,37.2,2.463931919,2.436625611,10,0.555555556,1.098005068,2.932224557,4.120588,1.345326875,4.105976,1.54708754,4.049471,2.503513332,0.9545454,4.724025639,0.4545455,2.2727275,0.7272727,3.465908957,2.709599663,3
2018,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,Universidade,Privada sem fins lucrativos,18047,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4322509,VACARIA,RS,36,33,38.04242424,2.012216297,37.03030303,2.435162072,2.329425628,27,0.818181818,0.533939296,2.695532062,4.884034,2.829911191,4.744468,2.711094428,4.454286,3.021637005,1.0,5.0,0.4782609,2.3913045,0.9130435,4.510869694,2.904671235,3
2018,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,Universidade,Privada sem fins lucrativos,18048,2,DIREITO,Educação Presencial,4309407,GUAPORE,RS,20,19,49.79473684,2.39159905,35.54210526,1.886756524,2.012967156,13,0.684210526,-0.37498727,2.306271919,5.061275,3.056346036,4.98366,3.19322858,4.976191,3.605749524,1.0,5.0,0.4864865,2.542997718,0.8378378,4.091891636,2.752161253,3
2018,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,Universidade,Privada sem fins lucrativos,18060,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,5300108,BRASILIA,DF,5,5,60.52,5.0,43.68,3.562529087,3.921896815,3,0.6,4.999079051,4.569187799,5.822059,4.653978909,5.833824,4.69705179,5.485714,4.341764135,1.0,5.0,0.7777778,3.888889,1.0,5.0,4.409373554,5
2018,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,Universidade,Privada sem fins lucrativos,18061,2,DIREITO,Educação Presencial,5300108,BRASILIA,DF,197,177,54.40960452,2.971429139,42.1180791,2.836623432,2.870324859,141,0.796610169,0.213745345,2.706851481,5.227398,3.400307929,5.174885,3.533173741,4.868262,3.458768925,1.0,5.0,0.7916667,4.138257919,1.0,5.0,3.410352683,4
2018,67,ESCOLA DE ENGENHARIA DE PIRACICABA,EEP/FUMEP,Faculdade,Pública Municipal,18066,1,ADMINISTRAÇÃO,Educação Presencial,3538709,PIRACICABA,SP,65,40,40.8875,2.256269516,36.615,2.443129939,2.396414833,22,0.55,-0.466093726,2.35788381,5.782629,4.54870523,5.849081,4.715853421,5.611607,4.477163309,0.952381,4.696970006,0.4761905,2.3809525,0.2380952,0.918366997,2.771710096,3
2018,1053,FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA,FTC,Centro Universitário,Privada com fins lucrativos,18077,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,2910800,FEIRA DE SANTANA,BA,15,14,43.75714286,2.830832196,36.71428571,2.381585571,2.493897227,12,0.857142857,1.501977178,3.101738772,5.588235,4.199288671,5.513725,4.113493279,5.242857,4.030930888,1.0,5.0,0.5833333,2.9166665,1.0,5.0,3.393282577,4
2018,1124,Faculdade Dom Pedro II de Barreiras,DP II Barreiras,Faculdade,Privada com fins lucrativos,18082,1,ADMINISTRAÇÃO,Educação Presencial,2903201,BARREIRAS,BA,35,35,42.48571429,2.455319414,36.43142857,2.416537063,2.42623265,26,0.742857143,1.385515221,3.127414708,5.906933,4.806778961,5.942647,4.892017183,5.775918,4.698351177,0.8571429,4.09090938,0.4285714,2.142857,1.0,5.0,3.305656492,4
2018,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,Universidade,Privada sem fins lucrativos,18090,18,PSICOLOGIA,Educação Presencial,5300108,BRASILIA,DF,44,40,51.3375,2.674754871,48.2625,2.495516423,2.540326035,27,0.675,0.425001956,2.934283573,5.615642,4.076397306,5.479362,3.963714337,5.461093,4.182264738,1.0,5.0,0.8846154,4.423077,1.0,5.0,3.556998141,4
2018,798,FACULDADES INTEGRADAS DE ARACRUZ,FAACZ,Faculdade,Privada sem fins lucrativos,18092,1,ADMINISTRAÇÃO,Educação Presencial,3200607,ARACRUZ,ES,38,38,43.10789474,2.532808995,34.84210526,2.186301465,2.272928347,34,0.894736842,-0.433878876,2.371272341,5.325464,3.599562182,5.228296,3.547054699,5.204887,3.929655659,0.8947368,4.330143285,0.368421,1.842105,0.5263158,2.462405981,2.615849224,3
2018,1042,UNIVERSIDADE POSITIVO,UP,Universidade,Privada com fins lucrativos,18118,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4106902,CURITIBA,PR,77,48,40.38125,2.347245907,36.25833333,2.304284954,2.315025193,41,0.854166667,-0.36445521,2.318549008,4.296007,1.686443727,4.335165,1.964911999,3.836888,2.231427849,1.0,5.0,0.8,4.0,0.8857143,4.357142946,2.856797488,3
2018,976,FACULDADES INTEGRADAS DE PONTA PORÃ,FIP,Faculdade,Privada sem fins lucrativos,18120,1,ADMINISTRAÇÃO,Educação Presencial,5006606,PONTA PORA,MS,14,11,55.38181818,4.061467094,38.79090909,2.75834065,3.084122261,11,1.0,3.160430341,3.865071559,5.844538,4.677237591,5.893908,4.800252593,5.755102,4.670329641,0.5882353,2.379679229,0.2352941,1.1764705,0.7058824,3.424369944,3.288937451,4
2018,1058,Estácio FIB - Centro Universitário Estácio da Bahia,Estácio FIB,Centro Universitário,Privada com fins lucrativos,18122,1,ADMINISTRAÇÃO,Educação Presencial,2927408,SALVADOR,BA,92,76,41.075,2.279621738,36.29210526,2.396354143,2.367171042,48,0.631578947,0.28875467,2.671599708,5.193319,3.325209359,5.039982,3.192501734,4.614317,3.134657643,1.0,5.0,0.2222222,1.111111,0.6666667,3.214285829,2.678614423,3
2018,2576,FACULDADES PITÁGORAS UNIDADE GUARAPARI,FIPAG,Faculdade,Privada com fins lucrativos,18138,1,ADMINISTRAÇÃO,Educação Presencial,3202405,GUARAPARI,ES,50,44,43.61136364,2.595513624,38.40681818,2.702699737,2.675903208,27,0.613636364,0.492416616,2.756241857,4.713191,2.328391681,4.739394,2.626562045,4.019979,2.33458732,0.7241379,3.244513941,0.2068966,1.034483,0.7586207,3.706896561,2.540715691,3
2018,1067,FACULDADE DE JUSSARA,FAJ,Faculdade,Privada com fins lucrativos,18139,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,5212204,JUSSARA,GO,13,9,37.34444444,1.912232833,27.82222222,0.87405536,1.133599728,4,0.444444444,6.025754681,5,6,5.0,5.9819,4.96700268,5.987179,4.983590372,0.25,0.446428506,0.0,0.0,0.5,2.187500035,2.92220448,3
2018,1107,Centro Universitário Estácio do Ceará,Estácio FIC,Centro Universitário,Privada com fins lucrativos,18140,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,0,FORTALEZA,CE,239,206,40.5776699,2.375382455,33.7461165,1.878372255,2.002624805,136,0.660194175,-0.161968335,2.403516269,4.968531,2.994222643,4.905464,3.004599207,4.499863,3.079971115,1.0,5.0,0.1666667,0.8333335,0.7222222,3.437499895,2.451364109,3
2018,1131,CENTRO UNIVERSITÁRIO SANTO AGOSTINHO,UNIFSA,Centro Universitário,Privada com fins lucrativos,18147,18,PSICOLOGIA,Educação Presencial,2211001,TERESINA,PI,146,139,46.21798561,2.097189925,43.21726619,1.768804405,1.850900785,119,0.856115108,-0.093216498,2.577213885,5.794935,4.507233916,5.806376,4.614607894,5.702679,4.548846339,0.8571429,3.642857577,0.3928571,1.9642855,0.9285714,4.494047379,2.85960981,3
2018,598,UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,UNIFEI,Universidade,Pública Federal,18148,1,ADMINISTRAÇÃO,Educação Presencial,3132404,ITAJUBA,MG,45,45,64.38222222,5.0,55.65777778,5.0,5,42,0.933333333,0.13485013,2.607636797,4.971857,2.86542106,5.213415,3.519037119,4.910582,3.533475882,0.9655172,4.780564004,0.6551724,3.275862,1.0,5.0,3.616789812,4
2018,220,FACULDADE SÃO JUDAS TADEU,FSJT,Faculdade,Privada sem fins lucrativos,18150,1,ADMINISTRAÇÃO,Educação Presencial,3304557,RIO DE JANEIRO,RJ,42,40,38.8375,2.000951881,28.77,1.30667252,1.48024236,23,0.575,-1.359512764,1.986577787,5.786227,4.556175217,5.667145,4.373308797,5.68014,4.569419264,0.84,3.9818182,0.04,0.2,0.36,1.571428449,2.112458259,3
2018,2343,FACULDADE DA AMAZÔNIA OCIDENTAL,FAAO,Centro Universitário,Privada com fins lucrativos,18159,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,1200401,RIO BRANCO,AC,31,6,49.48333333,3.651091405,31.56666667,1.50887574,2.044429656,3,0.5,2.420989444,3.487373422,5.594635,4.211734004,5.594264,4.260320413,5.550441,4.424608375,0.8421053,4.041353593,0.2631579,1.3157895,1.0,5.0,3.144447854,4
2018,1139,FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG,FEAD - MG,Faculdade,Privada sem fins lucrativos,18163,1,ADMINISTRAÇÃO,Educação Presencial,3106200,BELO HORIZONTE,MG,24,18,50.77777778,3.488056018,41.79444444,3.193444542,3.267097411,18,1.0,0.609755835,2.805008177,4.783038,2.47340452,4.229415,1.666386133,2.515873,0.309829399,0.9,4.363636375,0.1,0.5,0.1,0.178571256,2.327408297,3
2018,159,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU,FAFICA,Faculdade,Privada sem fins lucrativos,18168,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,2604106,CARUARU,PE,52,48,39.17708333,2.174752729,30.28541667,1.291656971,1.51243091,41,0.854166667,-0.7311166,2.164691065,5.503602,4.034712756,5.316337,3.753643834,5.064432,3.80256431,0.6666667,2.97619065,0.0,0.0,0.4,1.625000042,1.990567113,3
2018,160,FACULDADE FRASSINETTI DO RECIFE,FAFIRE,Faculdade,Privada sem fins lucrativos,18169,1,ADMINISTRAÇÃO,Educação Presencial,2611606,RECIFE,PE,184,153,44.33071895,2.685105867,37.46601307,2.566411024,2.596084735,110,0.718954248,-0.460589529,2.360171361,5.480672,3.921797248,5.480159,4.021256158,5.047098,3.717247406,0.8478261,4.031620654,0.0869565,0.4347825,0.7608696,3.71894424,2.579915452,3
2018,2123,CENTRO UNIVERSITÁRIO MAX PLANCK,0,Centro Universitário,Privada com fins lucrativos,18184,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3520509,INDAIATUBA,SP,40,31,44.35806452,2.91691238,35.79354839,2.225486895,2.398343266,18,0.580645161,-0.665272978,2.192320274,4.522621,2.127113519,4.644623,2.529071368,4.225,2.728173313,0.8823529,4.285714026,0.2352941,1.1764705,0.5294118,2.352941408,2.275541897,3
2018,1143,Faculdade de Ciências de Timbaúba,FACET,Faculdade,Privada sem fins lucrativos,18187,1,ADMINISTRAÇÃO,Educação Presencial,2615300,TIMBAUBA,PE,17,17,45.39411765,2.817547056,34.01764706,2.066867221,2.25453718,15,0.882352941,0.622173231,2.810168862,5.039216,3.005268438,4.90762,2.943293818,3.644258,1.82880909,0.4666667,1.60606088,0.0,0.0,1.0,5.0,2.348201155,3
2018,396,Centro Universitário Ruy Barbosa Wyden,UniRuy Wyden,Centro Universitário,Privada com fins lucrativos,18192,18,PSICOLOGIA,Educação Presencial,2927408,SALVADOR,BA,204,178,51.66460674,2.711657861,48.19325843,2.485542915,2.542071651,137,0.769662921,-0.012609399,2.632754848,4.687679,1.846525346,4.584052,2.181675921,4.162591,2.211923151,0.9767442,4.779069904,0.3255814,1.627907,0.9767442,4.835271404,2.698011451,3
2018,862,FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE,FESCG,Faculdade,Privada com fins lucrativos,18196,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,5002704,CAMPO GRANDE,MS,14,8,39.45,2.213847203,24.9625,0.389227777,0.845382634,3,0.375,-5.708832316,0.075948916,6,5.0,6,5.0,6,5.0,0.75,3.482142835,0.125,0.625,0.75,3.593750018,1.570100611,2
2018,862,FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE,FESCG,Faculdade,Privada com fins lucrativos,18197,1,ADMINISTRAÇÃO,Educação Presencial,5002704,CAMPO GRANDE,MS,7,4,20.575,0.0,34.025,2.067932397,1.550949298,2,0.5,0.192838864,2.631736984,6,5.0,6,5.0,6,5.0,0.9333333,4.575757371,0.3333333,1.6666665,0.8666667,4.285714439,2.895908165,3
2018,508,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO SUL DE MINAS - FACESM,FACESM,Faculdade,Privada sem fins lucrativos,18200,1,ADMINISTRAÇÃO,Educação Presencial,3132404,ITAJUBA,MG,68,67,42.10298507,2.407652333,38.34776119,2.69414451,2.622521466,63,0.940298507,0.083994483,2.586501129,5.209914,3.359663066,5.178102,3.452550671,4.587349,3.098354569,0.8,3.72727275,0.16,0.8,0.2,0.714285561,2.384957689,3
2018,760,FACULDADE DE CIÊNCIAS HUMANAS DE PERNAMBUCO,FCHPE,Faculdade,Privada com fins lucrativos,18202,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,2611606,RECIFE,PE,36,30,33.62666667,1.379672578,30.68666667,1.359683532,1.364680793,19,0.633333333,-3.106183643,1.168068734,4.651573,2.37787142,4.695261,2.621387295,3.907007,2.321173322,0.7333333,3.380952155,0.2,1.0,0.6,2.750000028,1.659020684,2
2018,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,UNIFIL,Centro Universitário,Privada sem fins lucrativos,18204,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4113700,LONDRINA,PR,39,36,39.6,2.235334243,39.40277778,2.837383374,2.686871091,26,0.722222222,1.352818145,3.039148867,5.223679,3.490379174,5.41423,3.932108288,4.853307,3.532344924,0.3125,0.825892798,0.0625,0.3125,0.5625,2.539062531,2.447015447,3
2018,299,FACULDADE DE JANDAIA DO SUL,FAFIJAN,Faculdade,Privada sem fins lucrativos,18205,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,4112108,JANDAIA DO SUL,PR,10,10,37.95,1.998976808,36.03,2.265574097,2.198924775,7,0.7,0.650603788,2.744486654,5.694118,4.405186981,5.891544,4.802278602,5.84,4.795215623,0.5,1.964285671,0.1428571,0.7142855,0.4285714,1.785714165,2.479131441,3
2018,823,UNIVERSIDADE DO CEUMA - UNICEUMA,UNICEUMA,Universidade,Privada sem fins lucrativos,18209,18,PSICOLOGIA,Educação Presencial,2111300,SAO LUIS,MA,270,254,46.10511811,2.084456625,44.54645669,1.960260094,1.991309227,193,0.75984252,-0.135471203,2.548098993,5.489,3.772079736,5.431085,3.867623074,5.267442,3.888419508,1.0,5.0,0.4166667,2.0833335,0.8611111,4.016203551,2.852309406,3
2018,416,FACULDADE DE SÃO PAULO,FASP,Faculdade,Privada com fins lucrativos,18210,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3550308,SAO PAULO,SP,3,3,13.53333333,0.0,27.66666667,0.847683,0.63576225,1,0.333333333,0.0,-,5.509804,4.046773061,4.277124,1.859099986,5.452381,4.29910115,0.8333333,3.988095021,0.1666667,0.8333335,1.0,5.0,1.652716897,2
2018,705,FACULDADE SÃO JOSÉ,FSJ,Centro Universitário,Privada sem fins lucrativos,18213,22,CIÊNCIAS CONTÁBEIS,Educação Presencial,3304557,RIO DE JANEIRO,RJ,43,42,38.21666667,2.037175989,32.49047619,1.665495265,1.758415446,23,0.547619048,-0.061436562,2.445701272,3.428755,0.0,3.562844,0.556927304,3.186394,1.398859044,1.0,5.0,0.5517241,2.7586205,0.6551724,3.060344774,2.288815309,3
